"G3500050","2015-2019","NM",,,"New Mexico","35","Chaves County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35005",,,"Chaves County, New Mexico",65144,"Chaves County, New Mexico",0
"G3500060","2015-2019","NM",,,"New Mexico","35","Cibola County","006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35006",,,"Cibola County, New Mexico",26891,"Cibola County, New Mexico",0
"G3500070","2015-2019","NM",,,"New Mexico","35","Colfax County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35007",,,"Colfax County, New Mexico",12168,"Colfax County, New Mexico",0
"G3500090","2015-2019","NM",,,"New Mexico","35","Curry County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35009",,,"Curry County, New Mexico",49732,"Curry County, New Mexico",0
"G3500110","2015-2019","NM",,,"New Mexico","35","De Baca County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35011",,,"De Baca County, New Mexico",2040,"De Baca County, New Mexico",75
"G3500130","2015-2019","NM",,,"New Mexico","35","Do�a Ana County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35013",,,"Do�a Ana County, New Mexico",216069,"Do�a Ana County, New Mexico",0
"G3500150","2015-2019","NM",,,"New Mexico","35","Eddy County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35015",,,"Eddy County, New Mexico",57732,"Eddy County, New Mexico",0
"G3500170","2015-2019","NM",,,"New Mexico","35","Grant County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35017",,,"Grant County, New Mexico",27669,"Grant County, New Mexico",0
"G3500190","2015-2019","NM",,,"New Mexico","35","Guadalupe County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35019",,,"Guadalupe County, New Mexico",4353,"Guadalupe County, New Mexico",0
"G3500210","2015-2019","NM",,,"New Mexico","35","Harding County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35021",,,"Harding County, New Mexico",441,"Harding County, New Mexico",75
"G3500230","2015-2019","NM",,,"New Mexico","35","Hidalgo County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35023",,,"Hidalgo County, New Mexico",4297,"Hidalgo County, New Mexico",0
"G3500250","2015-2019","NM",,,"New Mexico","35","Lea County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35025",,,"Lea County, New Mexico",70277,"Lea County, New Mexico",0
"G3500270","2015-2019","NM",,,"New Mexico","35","Lincoln County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35027",,,"Lincoln County, New Mexico",19461,"Lincoln County, New Mexico",0
"G3500280","2015-2019","NM",,,"New Mexico","35","Los Alamos County","028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35028",,,"Los Alamos County, New Mexico",18625,"Los Alamos County, New Mexico",0
"G3500290","2015-2019","NM",,,"New Mexico","35","Luna County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35029",,,"Luna County, New Mexico",24083,"Luna County, New Mexico",0
"G3500310","2015-2019","NM",,,"New Mexico","35","McKinley County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35031",,,"McKinley County, New Mexico",72438,"McKinley County, New Mexico",0
"G3500330","2015-2019","NM",,,"New Mexico","35","Mora County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35033",,,"Mora County, New Mexico",4536,"Mora County, New Mexico",0
"G3500350","2015-2019","NM",,,"New Mexico","35","Otero County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35035",,,"Otero County, New Mexico",66137,"Otero County, New Mexico",0
"G3500370","2015-2019","NM",,,"New Mexico","35","Quay County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35037",,,"Quay County, New Mexico",8326,"Quay County, New Mexico",0
"G3500390","2015-2019","NM",,,"New Mexico","35","Rio Arriba County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35039",,,"Rio Arriba County, New Mexico",39159,"Rio Arriba County, New Mexico",0
"G3500410","2015-2019","NM",,,"New Mexico","35","Roosevelt County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35041",,,"Roosevelt County, New Mexico",18888,"Roosevelt County, New Mexico",0
"G3500430","2015-2019","NM",,,"New Mexico","35","Sandoval County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35043",,,"Sandoval County, New Mexico",142704,"Sandoval County, New Mexico",0
"G3500450","2015-2019","NM",,,"New Mexico","35","San Juan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35045",,,"San Juan County, New Mexico",126515,"San Juan County, New Mexico",0
"G3500470","2015-2019","NM",,,"New Mexico","35","San Miguel County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35047",,,"San Miguel County, New Mexico",27738,"San Miguel County, New Mexico",0
"G3500490","2015-2019","NM",,,"New Mexico","35","Santa Fe County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35049",,,"Santa Fe County, New Mexico",149293,"Santa Fe County, New Mexico",0
"G3500510","2015-2019","NM",,,"New Mexico","35","Sierra County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35051",,,"Sierra County, New Mexico",11031,"Sierra County, New Mexico",0
"G3500530","2015-2019","NM",,,"New Mexico","35","Socorro County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35053",,,"Socorro County, New Mexico",16858,"Socorro County, New Mexico",0
"G3500550","2015-2019","NM",,,"New Mexico","35","Taos County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35055",,,"Taos County, New Mexico",32786,"Taos County, New Mexico",0
"G3500570","2015-2019","NM",,,"New Mexico","35","Torrance County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35057",,,"Torrance County, New Mexico",15519,"Torrance County, New Mexico",0
"G3500590","2015-2019","NM",,,"New Mexico","35","Union County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35059",,,"Union County, New Mexico",4133,"Union County, New Mexico",0
"G3500610","2015-2019","NM",,,"New Mexico","35","Valencia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US35061",,,"Valencia County, New Mexico",76027,"Valencia County, New Mexico",0
"G3600010","2015-2019","NY",,,"New York","36","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36001",,,"Albany County, New York",306968,"Albany County, New York",0
"G3600030","2015-2019","NY",,,"New York","36","Allegany County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36003",,,"Allegany County, New York",46688,"Allegany County, New York",0
"G3600050","2015-2019","NY",,,"New York","36","Bronx County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36005",,,"Bronx County, New York",1435068,"Bronx County, New York",0
"G3600070","2015-2019","NY",,,"New York","36","Broome County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36007",,,"Broome County, New York",193188,"Broome County, New York",0
"G3600090","2015-2019","NY",,,"New York","36","Cattaraugus County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36009",,,"Cattaraugus County, New York",77121,"Cattaraugus County, New York",0
"G3600110","2015-2019","NY",,,"New York","36","Cayuga County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36011",,,"Cayuga County, New York",77425,"Cayuga County, New York",0
"G3600130","2015-2019","NY",,,"New York","36","Chautauqua County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36013",,,"Chautauqua County, New York",128496,"Chautauqua County, New York",0
"G3600150","2015-2019","NY",,,"New York","36","Chemung County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36015",,,"Chemung County, New York",84895,"Chemung County, New York",0
"G3600170","2015-2019","NY",,,"New York","36","Chenango County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36017",,,"Chenango County, New York",47909,"Chenango County, New York",0
"G3600190","2015-2019","NY",,,"New York","36","Clinton County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36019",,,"Clinton County, New York",80583,"Clinton County, New York",0
"G3600210","2015-2019","NY",,,"New York","36","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36021",,,"Columbia County, New York",60371,"Columbia County, New York",0
"G3600230","2015-2019","NY",,,"New York","36","Cortland County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36023",,,"Cortland County, New York",47865,"Cortland County, New York",0
"G3600250","2015-2019","NY",,,"New York","36","Delaware County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36025",,,"Delaware County, New York",44995,"Delaware County, New York",0
"G3600270","2015-2019","NY",,,"New York","36","Dutchess County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36027",,,"Dutchess County, New York",293754,"Dutchess County, New York",0
"G3600290","2015-2019","NY",,,"New York","36","Erie County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36029",,,"Erie County, New York",919355,"Erie County, New York",0
"G3600310","2015-2019","NY",,,"New York","36","Essex County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36031",,,"Essex County, New York",37459,"Essex County, New York",0
"G3600330","2015-2019","NY",,,"New York","36","Franklin County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36033",,,"Franklin County, New York",50477,"Franklin County, New York",0
"G3600350","2015-2019","NY",,,"New York","36","Fulton County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36035",,,"Fulton County, New York",53646,"Fulton County, New York",0
"G3600370","2015-2019","NY",,,"New York","36","Genesee County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36037",,,"Genesee County, New York",57808,"Genesee County, New York",0
"G3600390","2015-2019","NY",,,"New York","36","Greene County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36039",,,"Greene County, New York",47424,"Greene County, New York",0
"G3600410","2015-2019","NY",,,"New York","36","Hamilton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36041",,,"Hamilton County, New York",4515,"Hamilton County, New York",0
"G3600430","2015-2019","NY",,,"New York","36","Herkimer County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36043",,,"Herkimer County, New York",62057,"Herkimer County, New York",0
"G3600450","2015-2019","NY",,,"New York","36","Jefferson County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36045",,,"Jefferson County, New York",112842,"Jefferson County, New York",0
"G3600470","2015-2019","NY",,,"New York","36","Kings County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36047",,,"Kings County, New York",2589974,"Kings County, New York",0
"G3600490","2015-2019","NY",,,"New York","36","Lewis County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36049",,,"Lewis County, New York",26572,"Lewis County, New York",0
"G3600510","2015-2019","NY",,,"New York","36","Livingston County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36051",,,"Livingston County, New York",63591,"Livingston County, New York",0
"G3600530","2015-2019","NY",,,"New York","36","Madison County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36053",,,"Madison County, New York",71205,"Madison County, New York",0
"G3600550","2015-2019","NY",,,"New York","36","Monroe County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36055",,,"Monroe County, New York",743341,"Monroe County, New York",0
"G3600570","2015-2019","NY",,,"New York","36","Montgomery County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36057",,,"Montgomery County, New York",49302,"Montgomery County, New York",0
"G3600590","2015-2019","NY",,,"New York","36","Nassau County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36059",,,"Nassau County, New York",1356509,"Nassau County, New York",0
"G3600610","2015-2019","NY",,,"New York","36","New York County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36061",,,"New York County, New York",1631993,"New York County, New York",0
"G3600630","2015-2019","NY",,,"New York","36","Niagara County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36063",,,"Niagara County, New York",210820,"Niagara County, New York",0
"G3600650","2015-2019","NY",,,"New York","36","Oneida County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36065",,,"Oneida County, New York",229959,"Oneida County, New York",0
"G3600670","2015-2019","NY",,,"New York","36","Onondaga County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36067",,,"Onondaga County, New York",462872,"Onondaga County, New York",0
"G3600690","2015-2019","NY",,,"New York","36","Ontario County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36069",,,"Ontario County, New York",109511,"Ontario County, New York",0
"G3600710","2015-2019","NY",,,"New York","36","Orange County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36071",,,"Orange County, New York",380085,"Orange County, New York",0
"G3600730","2015-2019","NY",,,"New York","36","Orleans County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36073",,,"Orleans County, New York",40904,"Orleans County, New York",0
"G3600750","2015-2019","NY",,,"New York","36","Oswego County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36075",,,"Oswego County, New York",118339,"Oswego County, New York",0
"G3600770","2015-2019","NY",,,"New York","36","Otsego County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36077",,,"Otsego County, New York",59972,"Otsego County, New York",0
"G3600790","2015-2019","NY",,,"New York","36","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36079",,,"Putnam County, New York",98787,"Putnam County, New York",0
"G3600810","2015-2019","NY",,,"New York","36","Queens County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36081",,,"Queens County, New York",2287388,"Queens County, New York",0
"G3600830","2015-2019","NY",,,"New York","36","Rensselaer County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36083",,,"Rensselaer County, New York",159185,"Rensselaer County, New York",0
"G3600850","2015-2019","NY",,,"New York","36","Richmond County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36085",,,"Richmond County, New York",474893,"Richmond County, New York",0
"G3600870","2015-2019","NY",,,"New York","36","Rockland County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36087",,,"Rockland County, New York",324422,"Rockland County, New York",0
"G3600890","2015-2019","NY",,,"New York","36","St. Lawrence County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36089",,,"St. Lawrence County, New York",108913,"St. Lawrence County, New York",0
"G3600910","2015-2019","NY",,,"New York","36","Saratoga County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36091",,,"Saratoga County, New York",228502,"Saratoga County, New York",0
"G3600930","2015-2019","NY",,,"New York","36","Schenectady County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36093",,,"Schenectady County, New York",154859,"Schenectady County, New York",0
"G3600950","2015-2019","NY",,,"New York","36","Schoharie County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36095",,,"Schoharie County, New York",31222,"Schoharie County, New York",0
"G3600970","2015-2019","NY",,,"New York","36","Schuyler County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36097",,,"Schuyler County, New York",17920,"Schuyler County, New York",0
"G3600990","2015-2019","NY",,,"New York","36","Seneca County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36099",,,"Seneca County, New York",34390,"Seneca County, New York",0
"G3601010","2015-2019","NY",,,"New York","36","Steuben County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36101",,,"Steuben County, New York",96422,"Steuben County, New York",0
"G3601030","2015-2019","NY",,,"New York","36","Suffolk County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36103",,,"Suffolk County, New York",1483832,"Suffolk County, New York",0
"G3601050","2015-2019","NY",,,"New York","36","Sullivan County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36105",,,"Sullivan County, New York",75116,"Sullivan County, New York",0
"G3601070","2015-2019","NY",,,"New York","36","Tioga County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36107",,,"Tioga County, New York",48686,"Tioga County, New York",0
"G3601090","2015-2019","NY",,,"New York","36","Tompkins County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36109",,,"Tompkins County, New York",102642,"Tompkins County, New York",0
"G3601110","2015-2019","NY",,,"New York","36","Ulster County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36111",,,"Ulster County, New York",178665,"Ulster County, New York",0
"G3601130","2015-2019","NY",,,"New York","36","Warren County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36113",,,"Warren County, New York",64276,"Warren County, New York",0
"G3601150","2015-2019","NY",,,"New York","36","Washington County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36115",,,"Washington County, New York",61616,"Washington County, New York",0
"G3601170","2015-2019","NY",,,"New York","36","Wayne County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36117",,,"Wayne County, New York",90519,"Wayne County, New York",0
"G3601190","2015-2019","NY",,,"New York","36","Westchester County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36119",,,"Westchester County, New York",968890,"Westchester County, New York",0
"G3601210","2015-2019","NY",,,"New York","36","Wyoming County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36121",,,"Wyoming County, New York",40305,"Wyoming County, New York",0
"G3601230","2015-2019","NY",,,"New York","36","Yates County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US36123",,,"Yates County, New York",25011,"Yates County, New York",0
"G3700010","2015-2019","NC",,,"North Carolina","37","Alamance County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37001",,,"Alamance County, North Carolina",163324,"Alamance County, North Carolina",0
"G3700030","2015-2019","NC",,,"North Carolina","37","Alexander County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37003",,,"Alexander County, North Carolina",37213,"Alexander County, North Carolina",0
"G3700050","2015-2019","NC",,,"North Carolina","37","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37005",,,"Alleghany County, North Carolina",11008,"Alleghany County, North Carolina",0
"G3700070","2015-2019","NC",,,"North Carolina","37","Anson County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37007",,,"Anson County, North Carolina",24902,"Anson County, North Carolina",0
"G3700090","2015-2019","NC",,,"North Carolina","37","Ashe County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37009",,,"Ashe County, North Carolina",26863,"Ashe County, North Carolina",0
"G3700110","2015-2019","NC",,,"North Carolina","37","Avery County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37011",,,"Avery County, North Carolina",17506,"Avery County, North Carolina",0
"G3700130","2015-2019","NC",,,"North Carolina","37","Beaufort County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37013",,,"Beaufort County, North Carolina",47168,"Beaufort County, North Carolina",0
"G3700150","2015-2019","NC",,,"North Carolina","37","Bertie County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37015",,,"Bertie County, North Carolina",19380,"Bertie County, North Carolina",0
"G3700170","2015-2019","NC",,,"North Carolina","37","Bladen County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37017",,,"Bladen County, North Carolina",33407,"Bladen County, North Carolina",0
"G3700190","2015-2019","NC",,,"North Carolina","37","Brunswick County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37019",,,"Brunswick County, North Carolina",131815,"Brunswick County, North Carolina",0
"G3700210","2015-2019","NC",,,"North Carolina","37","Buncombe County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37021",,,"Buncombe County, North Carolina",256886,"Buncombe County, North Carolina",0
"G3700230","2015-2019","NC",,,"North Carolina","37","Burke County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37023",,,"Burke County, North Carolina",89968,"Burke County, North Carolina",0
"G3700250","2015-2019","NC",,,"North Carolina","37","Cabarrus County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37025",,,"Cabarrus County, North Carolina",206615,"Cabarrus County, North Carolina",0
"G3700270","2015-2019","NC",,,"North Carolina","37","Caldwell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37027",,,"Caldwell County, North Carolina",81884,"Caldwell County, North Carolina",0
"G3700290","2015-2019","NC",,,"North Carolina","37","Camden County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37029",,,"Camden County, North Carolina",10551,"Camden County, North Carolina",0
"G3700310","2015-2019","NC",,,"North Carolina","37","Carteret County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37031",,,"Carteret County, North Carolina",69070,"Carteret County, North Carolina",0
"G3700330","2015-2019","NC",,,"North Carolina","37","Caswell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37033",,,"Caswell County, North Carolina",22684,"Caswell County, North Carolina",0
"G3700350","2015-2019","NC",,,"North Carolina","37","Catawba County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37035",,,"Catawba County, North Carolina",157613,"Catawba County, North Carolina",0
"G3700370","2015-2019","NC",,,"North Carolina","37","Chatham County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37037",,,"Chatham County, North Carolina",71338,"Chatham County, North Carolina",0
"G3700390","2015-2019","NC",,,"North Carolina","37","Cherokee County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37039",,,"Cherokee County, North Carolina",27969,"Cherokee County, North Carolina",0
"G3700410","2015-2019","NC",,,"North Carolina","37","Chowan County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37041",,,"Chowan County, North Carolina",14097,"Chowan County, North Carolina",0
"G3700430","2015-2019","NC",,,"North Carolina","37","Clay County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37043",,,"Clay County, North Carolina",10946,"Clay County, North Carolina",0
"G3700450","2015-2019","NC",,,"North Carolina","37","Cleveland County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37045",,,"Cleveland County, North Carolina",97282,"Cleveland County, North Carolina",0
"G3700470","2015-2019","NC",,,"North Carolina","37","Columbus County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37047",,,"Columbus County, North Carolina",56068,"Columbus County, North Carolina",0
"G3700490","2015-2019","NC",,,"North Carolina","37","Craven County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37049",,,"Craven County, North Carolina",102491,"Craven County, North Carolina",0
"G3700510","2015-2019","NC",,,"North Carolina","37","Cumberland County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37051",,,"Cumberland County, North Carolina",332861,"Cumberland County, North Carolina",0
"G3700530","2015-2019","NC",,,"North Carolina","37","Currituck County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37053",,,"Currituck County, North Carolina",26363,"Currituck County, North Carolina",0
"G3700550","2015-2019","NC",,,"North Carolina","37","Dare County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37055",,,"Dare County, North Carolina",36222,"Dare County, North Carolina",0
"G3700570","2015-2019","NC",,,"North Carolina","37","Davidson County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37057",,,"Davidson County, North Carolina",165381,"Davidson County, North Carolina",0
"G3700590","2015-2019","NC",,,"North Carolina","37","Davie County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37059",,,"Davie County, North Carolina",42257,"Davie County, North Carolina",0
"G3700610","2015-2019","NC",,,"North Carolina","37","Duplin County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37061",,,"Duplin County, North Carolina",58967,"Duplin County, North Carolina",0
"G3700630","2015-2019","NC",,,"North Carolina","37","Durham County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37063",,,"Durham County, North Carolina",311848,"Durham County, North Carolina",0
"G3700650","2015-2019","NC",,,"North Carolina","37","Edgecombe County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37065",,,"Edgecombe County, North Carolina",52648,"Edgecombe County, North Carolina",0
"G3700670","2015-2019","NC",,,"North Carolina","37","Forsyth County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37067",,,"Forsyth County, North Carolina",375195,"Forsyth County, North Carolina",0
"G3700690","2015-2019","NC",,,"North Carolina","37","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37069",,,"Franklin County, North Carolina",66362,"Franklin County, North Carolina",0
"G3700710","2015-2019","NC",,,"North Carolina","37","Gaston County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37071",,,"Gaston County, North Carolina",219271,"Gaston County, North Carolina",0
"G3700730","2015-2019","NC",,,"North Carolina","37","Gates County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37073",,,"Gates County, North Carolina",11548,"Gates County, North Carolina",0
"G3700750","2015-2019","NC",,,"North Carolina","37","Graham County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37075",,,"Graham County, North Carolina",8509,"Graham County, North Carolina",0
"G3700770","2015-2019","NC",,,"North Carolina","37","Granville County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37077",,,"Granville County, North Carolina",59328,"Granville County, North Carolina",0
"G3700790","2015-2019","NC",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37079",,,"Greene County, North Carolina",21033,"Greene County, North Carolina",0
"G3700810","2015-2019","NC",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37081",,,"Guilford County, North Carolina",527868,"Guilford County, North Carolina",0
"G3700830","2015-2019","NC",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37083",,,"Halifax County, North Carolina",51190,"Halifax County, North Carolina",0
"G3700850","2015-2019","NC",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37085",,,"Harnett County, North Carolina",132283,"Harnett County, North Carolina",0
"G3700870","2015-2019","NC",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37087",,,"Haywood County, North Carolina",61053,"Haywood County, North Carolina",0
"G3700890","2015-2019","NC",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37089",,,"Henderson County, North Carolina",114913,"Henderson County, North Carolina",0
"G3700910","2015-2019","NC",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37091",,,"Hertford County, North Carolina",24012,"Hertford County, North Carolina",0
